command,mean,stddev,median,user,system,min,max
cargo run --release -- -m blocksworld -v bool_invariant -i instance_21 -a seq -t 300 ,287.71828810502996,0.8151627658452751,287.71828810502996,287.51603631499995,0.18639381499999996,287.14188098553,288.29469522452996
cargo run --release -- -m blocksworld -v bool_invariant -i instance_22 -a seq -t 300 ,308.91085833402997,2.753868698914765,308.91085833402997,308.61349681499996,0.281943815,306.96357910253,310.85813756553
cargo run --release -- -m blocksworld -v bool_invariant -i instance_23 -a seq -t 300 ,316.98996808053,1.0468979519016999,316.98996808053,316.73426681499996,0.23794881499999998,316.24969943953,317.73023672153
cargo run --release -- -m blocksworld -v bool_invariant -i instance_24 -a seq -t 300 ,314.33999485253,0.4114828633261843,314.33999485253,314.043647315,0.26993631500000004,314.04903252953,314.63095717553
cargo run --release -- -m blocksworld -v bool_invariant -i instance_25 -a seq -t 300 ,316.04371737652997,3.1813964423097536,316.04371737652997,315.545384815,0.43587831499999996,313.79413037853,318.29330437452995
cargo run --release -- -m blocksworld -v bool_invariant -i instance_26 -a seq -t 300 ,326.86600782703,0.7119733085506623,326.86600782703,326.40884881499994,0.38785931500000004,326.36256667252997,327.36944898152996
cargo run --release -- -m blocksworld -v bool_invariant -i instance_27 -a seq -t 300 ,311.35632968503,4.643342581145157,311.35632968503,310.71904181499997,0.602295815,308.07299065853,314.63966871152996
cargo run --release -- -m blocksworld -v bool_invariant -i instance_28 -a seq -t 300 ,312.99309514403,1.0048855807996468,312.99309514403,312.47086631499997,0.49191131499999996,312.28253373552997,313.70365655253
cargo run --release -- -m blocksworld -v bool_invariant -i instance_29 -a seq -t 300 ,304.76129675503,0.051876630907789045,304.76129675503,304.159749315,0.572280315,304.72461443752997,304.79797907253
cargo run --release -- -m blocksworld -v bool_invariant -i instance_30 -a seq -t 300 ,311.73843570553,1.3189507664387126,311.73843570553,311.146530815,0.5722918149999999,310.80579667453,312.67107473653
cargo run --release -- -m blocksworld -v bool_invariant -i instance_31 -a seq -t 300 ,317.91221020602995,21.405854830158653,317.91221020602995,317.054232815,0.7857718149999999,302.77598509853,333.04843531353
cargo run --release -- -m blocksworld -v bool_invariant -i instance_32 -a seq -t 300 ,301.91054694102996,1.8347661626479708,301.91054694102996,301.264750315,0.6246973149999999,300.61317134552996,303.20792253652996
cargo run --release -- -m blocksworld -v bool_invariant -i instance_33 -a seq -t 300 ,312.79928082653,0.033574979948774265,312.79928082653,311.99327681499994,0.7478283149999999,312.77553973053,312.82302192252996
cargo run --release -- -m blocksworld -v bool_invariant -i instance_34 -a seq -t 300 ,315.27600910652995,2.1209302030499577,315.27600910652995,314.347464315,0.8377123149999999,313.77628497753,316.77573323552997
cargo run --release -- -m blocksworld -v bool_invariant -i instance_35 -a seq -t 300 ,305.16841659303,6.7266222939038265,305.16841659303,304.281551815,0.858279815,300.41197635453,309.92485683153
cargo run --release -- -m blocksworld -v bool_invariant -i instance_36 -a seq -t 300 ,305.68009999553,2.6382410897963657,305.68009999553,304.836627315,0.8078543149999999,303.81458183052996,307.54561816052995
cargo run --release -- -m blocksworld -v bool_invariant -i instance_37 -a seq -t 300 ,341.80581244102996,2.998158177669475,341.80581244102996,340.74912281499996,0.9857403149999999,339.68579446253,343.92583041953
cargo run --release -- -m blocksworld -v bool_invariant -i instance_38 -a seq -t 300 ,344.88069343653,6.648782879879791,344.88069343653,343.911287315,0.925826815,340.17929397552996,349.58209289753
cargo run --release -- -m blocksworld -v bool_invariant -i instance_39 -a seq -t 300 ,316.53091900802997,3.6901500069359647,316.53091900802997,315.519087315,0.9437693149999999,313.92158891453,319.14024910153
cargo run --release -- -m blocksworld -v bool_invariant -i instance_40 -a seq -t 300 ,317.47885490103,0.5238257394144318,317.47885490103,316.556319315,0.8898648149999999,317.10845416853,317.84925563353
cargo run --release -- -m blocksworld -v bool_invariant -i instance_41 -a seq -t 300 ,338.46826958352995,15.583978218266937,338.46826958352995,337.39949731499996,1.035845315,327.44873290753,349.48780625953
cargo run --release -- -m blocksworld -v bool_invariant -i instance_42 -a seq -t 300 ,326.66112474402996,2.022215063615348,326.66112474402996,325.889604315,0.743880815,325.23120275953,328.09104672853
